Rest_id,D_ID,D_type,volume,Maker,D_name,Price
788,5,beer,0.5,diageo,guinness,40
789,22,cider,0.275,carlsberg,somersby,30
789,21,cider,0.275,cult,mokai,39
789,10,shot,0.02,underberg,underberg,35
789,4,beer,0.4,carlsberg,tuborg,60
789,23,cider,0.275,diageo,bacardi breezer,50
789,3,beer,0.4,carlsberg,blanc 1664,55
790,2,beer,0.4,carlsberg,tuborg classic,60
790,1,beer,0.5,carlsberg,carlsberg,40
790,6,beer,0.4,hancock,høker,40
790,10,shot,0.02,underberg,underberg,30
791,22,cider,0.275,carlsberg,somersby,39
791,4,beer,0.4,carlsberg,tuborg,50
791,2,beer,0.4,carlsberg,tuborg classic,60
791,10,shot,0.02,underberg,underberg,25
791,5,beer,0.4,diageo,guinness,55
791,1,beer,0.4,carlsberg,carlsberg,20
792,6,beer,0.4,hancock,høker,55
792,20,cider,0.275,smirnoff,smirnoff ice,55
792,4,beer,0.4,carlsberg,tuborg,60
792,23,cider,0.275,diageo,bacardi breezer,45
792,10,shot,0.02,underberg,underberg,35
792,21,cider,0.275,cult,mokai,55
792,5,beer,0.5,diageo,guinness,60
793,21,cider,0.275,cult,mokai,55
793,1,beer,0.4,carlsberg,carlsberg,50
793,22,cider,0.275,carlsberg,somersby,30
793,23,cider,0.275,diageo,bacardi breezer,30
793,10,shot,0.02,underberg,underberg,35
794,20,cider,0.275,smirnoff,smirnoff ice,50
794,4,beer,0.4,carlsberg,tuborg,60
794,21,cider,0.275,cult,mokai,50
794,1,beer,0.4,carlsberg,carlsberg,40
794,5,beer,0.5,diageo,guinness,65
794,3,beer,0.4,carlsberg,blanc 1664,40
794,6,beer,0.4,hancock,høker,55
795,4,beer,0.5,carlsberg,tuborg,45
795,3,beer,0.5,carlsberg,blanc 1664,40
795,5,beer,0.5,diageo,guinness,60
795,22,cider,0.275,carlsberg,somersby,30
795,2,beer,0.5,carlsberg,tuborg classic,40
795,23,cider,0.275,diageo,bacardi breezer,45
795,20,cider,0.275,smirnoff,smirnoff ice,39
796,3,beer,0.4,carlsberg,blanc 1664,60
796,21,cider,0.275,cult,mokai,39
796,10,shot,0.02,underberg,underberg,35
797,3,beer,0.5,carlsberg,blanc 1664,40
797,1,beer,0.5,carlsberg,carlsberg,40
797,10,shot,0.02,underberg,underberg,25
797,5,beer,0.5,diageo,guinness,65
797,21,cider,0.275,cult,mokai,45
797,2,beer,0.4,carlsberg,tuborg classic,20
798,10,shot,0.02,underberg,underberg,35
798,2,beer,0.4,carlsberg,tuborg classic,40
798,23,cider,0.275,diageo,bacardi breezer,55
798,22,cider,0.275,carlsberg,somersby,30
798,21,cider,0.275,cult,mokai,39
798,4,beer,0.4,carlsberg,tuborg,55
798,1,beer,0.4,carlsberg,carlsberg,50
799,22,cider,0.275,carlsberg,somersby,55
799,1,beer,0.4,carlsberg,carlsberg,55
799,4,beer,0.4,carlsberg,tuborg,50
799,6,beer,0.4,hancock,høker,65
799,5,beer,0.5,diageo,guinness,55
799,23,cider,0.275,diageo,bacardi breezer,39
799,20,cider,0.275,smirnoff,smirnoff ice,30
800,5,beer,0.4,diageo,guinness,50
800,4,beer,0.5,carlsberg,tuborg,55
800,2,beer,0.5,carlsberg,tuborg classic,55
801,23,cider,0.275,diageo,bacardi breezer,50
801,6,beer,0.5,hancock,høker,65
801,4,beer,0.4,carlsberg,tuborg,50
801,10,shot,0.02,underberg,underberg,25
801,5,beer,0.4,diageo,guinness,65
802,21,cider,0.275,cult,mokai,45
802,4,beer,0.4,carlsberg,tuborg,50
802,3,beer,0.4,carlsberg,blanc 1664,60
803,21,cider,0.275,cult,mokai,39
803,5,beer,0.4,diageo,guinness,65
803,6,beer,0.5,hancock,høker,40
803,23,cider,0.275,diageo,bacardi breezer,50
803,22,cider,0.275,carlsberg,somersby,30
804,1,beer,0.5,carlsberg,carlsberg,50
804,20,cider,0.275,smirnoff,smirnoff ice,30
804,4,beer,0.5,carlsberg,tuborg,50
804,23,cider,0.275,diageo,bacardi breezer,50
804,10,shot,0.02,underberg,underberg,35
804,6,beer,0.4,hancock,høker,60
804,2,beer,0.5,carlsberg,tuborg classic,55
805,2,beer,0.4,carlsberg,tuborg classic,20
805,3,beer,0.4,carlsberg,blanc 1664,40
805,22,cider,0.275,carlsberg,somersby,50
806,10,shot,0.02,underberg,underberg,25
806,6,beer,0.5,hancock,høker,65
806,4,beer,0.5,carlsberg,tuborg,20
806,1,beer,0.4,carlsberg,carlsberg,50
806,5,beer,0.5,diageo,guinness,40
806,20,cider,0.275,smirnoff,smirnoff ice,50
807,20,cider,0.275,smirnoff,smirnoff ice,45
807,10,shot,0.02,underberg,underberg,30
807,23,cider,0.275,diageo,bacardi breezer,39
807,4,beer,0.5,carlsberg,tuborg,50
807,1,beer,0.5,carlsberg,carlsberg,50
808,10,shot,0.02,underberg,underberg,30
808,1,beer,0.5,carlsberg,carlsberg,55
808,3,beer,0.5,carlsberg,blanc 1664,60
808,6,beer,0.5,hancock,høker,60
809,1,beer,0.5,carlsberg,carlsberg,55
809,23,cider,0.275,diageo,bacardi breezer,45
809,22,cider,0.275,carlsberg,somersby,39
809,2,beer,0.4,carlsberg,tuborg classic,50
809,5,beer,0.5,diageo,guinness,40
809,21,cider,0.275,cult,mokai,30
810,1,beer,0.4,carlsberg,carlsberg,45
810,6,beer,0.4,hancock,høker,65
810,4,beer,0.5,carlsberg,tuborg,60
810,2,beer,0.5,carlsberg,tuborg classic,60
810,23,cider,0.275,diageo,bacardi breezer,30
810,20,cider,0.275,smirnoff,smirnoff ice,39
810,3,beer,0.4,carlsberg,blanc 1664,60
811,1,beer,0.5,carlsberg,carlsberg,50
811,10,shot,0.02,underberg,underberg,25
811,5,beer,0.5,diageo,guinness,55
811,23,cider,0.275,diageo,bacardi breezer,55
811,20,cider,0.275,smirnoff,smirnoff ice,50
811,3,beer,0.4,carlsberg,blanc 1664,60
811,2,beer,0.4,carlsberg,tuborg classic,60
812,4,beer,0.5,carlsberg,tuborg,45
812,3,beer,0.4,carlsberg,blanc 1664,60
813,23,cider,0.275,diageo,bacardi breezer,50
813,4,beer,0.4,carlsberg,tuborg,45
813,10,shot,0.02,underberg,underberg,25
813,21,cider,0.275,cult,mokai,50
814,23,cider,0.275,diageo,bacardi breezer,50
814,2,beer,0.5,carlsberg,tuborg classic,50
814,20,cider,0.275,smirnoff,smirnoff ice,39
814,3,beer,0.4,carlsberg,blanc 1664,55
815,22,cider,0.275,carlsberg,somersby,45
815,10,shot,0.02,underberg,underberg,30
815,21,cider,0.275,cult,mokai,45
815,2,beer,0.5,carlsberg,tuborg classic,60
815,5,beer,0.4,diageo,guinness,55
815,3,beer,0.4,carlsberg,blanc 1664,55
815,20,cider,0.275,smirnoff,smirnoff ice,50
816,3,beer,0.4,carlsberg,blanc 1664,40
816,10,shot,0.02,underberg,underberg,30
816,2,beer,0.4,carlsberg,tuborg classic,40
816,5,beer,0.5,diageo,guinness,55
816,6,beer,0.4,hancock,høker,55
816,21,cider,0.275,cult,mokai,55
817,3,beer,0.5,carlsberg,blanc 1664,55
817,10,shot,0.02,underberg,underberg,25
817,2,beer,0.5,carlsberg,tuborg classic,45
817,6,beer,0.4,hancock,høker,65
817,20,cider,0.275,smirnoff,smirnoff ice,55
818,22,cider,0.275,carlsberg,somersby,39
818,23,cider,0.275,diageo,bacardi breezer,50
818,2,beer,0.4,carlsberg,tuborg classic,40
818,6,beer,0.5,hancock,høker,60
819,10,shot,0.02,underberg,underberg,25
819,23,cider,0.275,diageo,bacardi breezer,50
819,3,beer,0.4,carlsberg,blanc 1664,65
819,22,cider,0.275,carlsberg,somersby,39
820,3,beer,0.4,carlsberg,blanc 1664,40
820,1,beer,0.4,carlsberg,carlsberg,45
821,10,shot,0.02,underberg,underberg,30
821,4,beer,0.4,carlsberg,tuborg,50
821,22,cider,0.275,carlsberg,somersby,55
821,20,cider,0.275,smirnoff,smirnoff ice,50
821,23,cider,0.275,diageo,bacardi breezer,39
821,2,beer,0.4,carlsberg,tuborg classic,40
822,21,cider,0.275,cult,mokai,30
822,1,beer,0.5,carlsberg,carlsberg,55
822,23,cider,0.275,diageo,bacardi breezer,45
822,20,cider,0.275,smirnoff,smirnoff ice,50
823,10,shot,0.02,underberg,underberg,35
823,22,cider,0.275,carlsberg,somersby,55
823,4,beer,0.5,carlsberg,tuborg,40
823,23,cider,0.275,diageo,bacardi breezer,30
824,6,beer,0.5,hancock,høker,65
824,4,beer,0.5,carlsberg,tuborg,45
824,22,cider,0.275,carlsberg,somersby,39
825,5,beer,0.4,diageo,guinness,60
825,10,shot,0.02,underberg,underberg,35
825,23,cider,0.275,diageo,bacardi breezer,55
825,2,beer,0.5,carlsberg,tuborg classic,45
825,1,beer,0.5,carlsberg,carlsberg,40
825,22,cider,0.275,carlsberg,somersby,30
826,1,beer,0.5,carlsberg,carlsberg,20
826,5,beer,0.5,diageo,guinness,40
827,10,shot,0.02,underberg,underberg,30
827,5,beer,0.4,diageo,guinness,40
827,1,beer,0.4,carlsberg,carlsberg,20
827,3,beer,0.4,carlsberg,blanc 1664,65
828,3,beer,0.5,carlsberg,blanc 1664,50
828,1,beer,0.4,carlsberg,carlsberg,60
829,22,cider,0.275,carlsberg,somersby,50
829,20,cider,0.275,smirnoff,smirnoff ice,55
829,3,beer,0.4,carlsberg,blanc 1664,60
830,3,beer,0.4,carlsberg,blanc 1664,55
830,22,cider,0.275,carlsberg,somersby,55
830,5,beer,0.4,diageo,guinness,40
831,3,beer,0.4,carlsberg,blanc 1664,60
831,20,cider,0.275,smirnoff,smirnoff ice,50
831,5,beer,0.5,diageo,guinness,65
832,23,cider,0.275,diageo,bacardi breezer,45
832,5,beer,0.5,diageo,guinness,65
833,20,cider,0.275,smirnoff,smirnoff ice,55
833,2,beer,0.4,carlsberg,tuborg classic,60
833,22,cider,0.275,carlsberg,somersby,50
834,23,cider,0.275,diageo,bacardi breezer,55
834,1,beer,0.4,carlsberg,carlsberg,20
835,20,cider,0.275,smirnoff,smirnoff ice,55
835,1,beer,0.4,carlsberg,carlsberg,40
835,2,beer,0.5,carlsberg,tuborg classic,60
835,10,shot,0.02,underberg,underberg,30
835,4,beer,0.5,carlsberg,tuborg,60
836,21,cider,0.275,cult,mokai,45
836,6,beer,0.4,hancock,høker,40
837,10,shot,0.02,underberg,underberg,35
837,22,cider,0.275,carlsberg,somersby,45
837,23,cider,0.275,diageo,bacardi breezer,30
837,2,beer,0.5,carlsberg,tuborg classic,60
837,1,beer,0.4,carlsberg,carlsberg,20
837,3,beer,0.4,carlsberg,blanc 1664,65
838,4,beer,0.5,carlsberg,tuborg,20
838,6,beer,0.4,hancock,høker,55
838,2,beer,0.4,carlsberg,tuborg classic,40
839,21,cider,0.275,cult,mokai,45
839,20,cider,0.275,smirnoff,smirnoff ice,39
839,5,beer,0.5,diageo,guinness,50
839,4,beer,0.4,carlsberg,tuborg,50
840,3,beer,0.4,carlsberg,blanc 1664,40
840,4,beer,0.5,carlsberg,tuborg,55
841,1,beer,0.4,carlsberg,carlsberg,45
841,20,cider,0.275,smirnoff,smirnoff ice,45
841,23,cider,0.275,diageo,bacardi breezer,39
841,6,beer,0.4,hancock,høker,65
841,2,beer,0.4,carlsberg,tuborg classic,20
841,4,beer,0.4,carlsberg,tuborg,20
842,4,beer,0.4,carlsberg,tuborg,60
842,6,beer,0.4,hancock,høker,60
842,3,beer,0.5,carlsberg,blanc 1664,60
842,21,cider,0.275,cult,mokai,50
842,20,cider,0.275,smirnoff,smirnoff ice,50
843,2,beer,0.5,carlsberg,tuborg classic,45
843,5,beer,0.4,diageo,guinness,50
843,6,beer,0.5,hancock,høker,40
843,10,shot,0.02,underberg,underberg,25
843,4,beer,0.4,carlsberg,tuborg,50
843,20,cider,0.275,smirnoff,smirnoff ice,55
843,23,cider,0.275,diageo,bacardi breezer,39
844,3,beer,0.5,carlsberg,blanc 1664,40
844,6,beer,0.4,hancock,høker,55
844,22,cider,0.275,carlsberg,somersby,39
844,4,beer,0.4,carlsberg,tuborg,45
844,5,beer,0.5,diageo,guinness,50
844,21,cider,0.275,cult,mokai,39
845,10,shot,0.02,underberg,underberg,35
845,22,cider,0.275,carlsberg,somersby,30
845,20,cider,0.275,smirnoff,smirnoff ice,50
845,4,beer,0.4,carlsberg,tuborg,20
845,5,beer,0.5,diageo,guinness,60
846,10,shot,0.02,underberg,underberg,35
846,5,beer,0.4,diageo,guinness,65
846,21,cider,0.275,cult,mokai,55
846,4,beer,0.5,carlsberg,tuborg,40
846,6,beer,0.5,hancock,høker,55
846,1,beer,0.4,carlsberg,carlsberg,45
846,2,beer,0.5,carlsberg,tuborg classic,45
847,5,beer,0.5,diageo,guinness,50
847,22,cider,0.275,carlsberg,somersby,39
847,4,beer,0.5,carlsberg,tuborg,50
847,6,beer,0.5,hancock,høker,65
847,3,beer,0.4,carlsberg,blanc 1664,50
847,23,cider,0.275,diageo,bacardi breezer,45
847,10,shot,0.02,underberg,underberg,35
848,5,beer,0.5,diageo,guinness,50
848,3,beer,0.4,carlsberg,blanc 1664,55
849,1,beer,0.5,carlsberg,carlsberg,50
849,5,beer,0.4,diageo,guinness,50
849,22,cider,0.275,carlsberg,somersby,30
849,20,cider,0.275,smirnoff,smirnoff ice,45
850,20,cider,0.275,smirnoff,smirnoff ice,50
850,22,cider,0.275,carlsberg,somersby,45
850,1,beer,0.5,carlsberg,carlsberg,45
850,10,shot,0.02,underberg,underberg,30
851,2,beer,0.5,carlsberg,tuborg classic,40
851,21,cider,0.275,cult,mokai,39
852,23,cider,0.275,diageo,bacardi breezer,30
852,2,beer,0.5,carlsberg,tuborg classic,55
852,5,beer,0.4,diageo,guinness,50
852,1,beer,0.4,carlsberg,carlsberg,55
852,3,beer,0.4,carlsberg,blanc 1664,65
852,21,cider,0.275,cult,mokai,55
852,20,cider,0.275,smirnoff,smirnoff ice,39
853,10,shot,0.02,underberg,underberg,30
853,20,cider,0.275,smirnoff,smirnoff ice,55
853,4,beer,0.4,carlsberg,tuborg,60
853,3,beer,0.4,carlsberg,blanc 1664,60
853,23,cider,0.275,diageo,bacardi breezer,50
853,2,beer,0.4,carlsberg,tuborg classic,45
853,6,beer,0.4,hancock,høker,40
854,10,shot,0.02,underberg,underberg,30
854,22,cider,0.275,carlsberg,somersby,39
854,4,beer,0.5,carlsberg,tuborg,50
855,23,cider,0.275,diageo,bacardi breezer,45
855,4,beer,0.4,carlsberg,tuborg,50
855,1,beer,0.5,carlsberg,carlsberg,50
855,20,cider,0.275,smirnoff,smirnoff ice,55
855,21,cider,0.275,cult,mokai,45
855,5,beer,0.4,diageo,guinness,50
856,2,beer,0.4,carlsberg,tuborg classic,55
856,1,beer,0.4,carlsberg,carlsberg,50
857,6,beer,0.4,hancock,høker,65
857,21,cider,0.275,cult,mokai,50
857,2,beer,0.4,carlsberg,tuborg classic,60
858,21,cider,0.275,cult,mokai,45
858,1,beer,0.4,carlsberg,carlsberg,45
858,2,beer,0.5,carlsberg,tuborg classic,60
858,22,cider,0.275,carlsberg,somersby,39
858,6,beer,0.5,hancock,høker,50
858,5,beer,0.5,diageo,guinness,50
859,23,cider,0.275,diageo,bacardi breezer,45
859,21,cider,0.275,cult,mokai,50
859,22,cider,0.275,carlsberg,somersby,50
859,2,beer,0.5,carlsberg,tuborg classic,55
859,10,shot,0.02,underberg,underberg,25
859,1,beer,0.4,carlsberg,carlsberg,20
859,6,beer,0.5,hancock,høker,40
860,21,cider,0.275,cult,mokai,39
860,1,beer,0.5,carlsberg,carlsberg,55
860,5,beer,0.5,diageo,guinness,50
860,10,shot,0.02,underberg,underberg,30
861,3,beer,0.5,carlsberg,blanc 1664,60
861,4,beer,0.5,carlsberg,tuborg,40
861,6,beer,0.4,hancock,høker,50
861,1,beer,0.5,carlsberg,carlsberg,20
861,23,cider,0.275,diageo,bacardi breezer,45
861,5,beer,0.4,diageo,guinness,55
862,5,beer,0.4,diageo,guinness,65
862,22,cider,0.275,carlsberg,somersby,55
862,4,beer,0.5,carlsberg,tuborg,40
862,3,beer,0.4,carlsberg,blanc 1664,40
863,23,cider,0.275,diageo,bacardi breezer,50
863,4,beer,0.5,carlsberg,tuborg,45
863,10,shot,0.02,underberg,underberg,35
864,23,cider,0.275,diageo,bacardi breezer,55
864,21,cider,0.275,cult,mokai,30
864,20,cider,0.275,smirnoff,smirnoff ice,45
864,6,beer,0.4,hancock,høker,60
864,22,cider,0.275,carlsberg,somersby,39
864,1,beer,0.5,carlsberg,carlsberg,60
864,4,beer,0.5,carlsberg,tuborg,60
865,3,beer,0.4,carlsberg,blanc 1664,50
865,1,beer,0.5,carlsberg,carlsberg,45
865,5,beer,0.4,diageo,guinness,65
865,21,cider,0.275,cult,mokai,39
866,2,beer,0.5,carlsberg,tuborg classic,50
866,5,beer,0.4,diageo,guinness,60
866,21,cider,0.275,cult,mokai,55
866,22,cider,0.275,carlsberg,somersby,30
866,3,beer,0.5,carlsberg,blanc 1664,50
867,20,cider,0.275,smirnoff,smirnoff ice,39
867,23,cider,0.275,diageo,bacardi breezer,50
867,10,shot,0.02,underberg,underberg,25
867,4,beer,0.4,carlsberg,tuborg,60
867,3,beer,0.5,carlsberg,blanc 1664,60
868,23,cider,0.275,diageo,bacardi breezer,39
868,6,beer,0.4,hancock,høker,55
868,4,beer,0.4,carlsberg,tuborg,40
868,3,beer,0.5,carlsberg,blanc 1664,60
869,3,beer,0.4,carlsberg,blanc 1664,40
869,1,beer,0.5,carlsberg,carlsberg,50
869,20,cider,0.275,smirnoff,smirnoff ice,39
870,6,beer,0.5,hancock,høker,60
870,21,cider,0.275,cult,mokai,39
870,22,cider,0.275,carlsberg,somersby,50
870,2,beer,0.4,carlsberg,tuborg classic,55
870,3,beer,0.4,carlsberg,blanc 1664,60
870,5,beer,0.5,diageo,guinness,50
871,20,cider,0.275,smirnoff,smirnoff ice,39
871,2,beer,0.4,carlsberg,tuborg classic,60
871,22,cider,0.275,carlsberg,somersby,39
871,23,cider,0.275,diageo,bacardi breezer,50
871,6,beer,0.5,hancock,høker,65
871,10,shot,0.02,underberg,underberg,35
871,5,beer,0.5,diageo,guinness,65
872,22,cider,0.275,carlsberg,somersby,45
872,3,beer,0.4,carlsberg,blanc 1664,50
872,6,beer,0.5,hancock,høker,65
872,23,cider,0.275,diageo,bacardi breezer,39
872,4,beer,0.5,carlsberg,tuborg,40
873,6,beer,0.4,hancock,høker,65
873,21,cider,0.275,cult,mokai,30
873,3,beer,0.5,carlsberg,blanc 1664,50
873,5,beer,0.5,diageo,guinness,55
873,22,cider,0.275,carlsberg,somersby,50
874,10,shot,0.02,underberg,underberg,30
874,1,beer,0.4,carlsberg,carlsberg,45
874,23,cider,0.275,diageo,bacardi breezer,39
874,20,cider,0.275,smirnoff,smirnoff ice,39
875,10,shot,0.02,underberg,underberg,30
875,2,beer,0.4,carlsberg,tuborg classic,20
875,1,beer,0.4,carlsberg,carlsberg,55
875,3,beer,0.5,carlsberg,blanc 1664,60
876,20,cider,0.275,smirnoff,smirnoff ice,39
876,23,cider,0.275,diageo,bacardi breezer,39
877,10,shot,0.02,underberg,underberg,25
877,4,beer,0.4,carlsberg,tuborg,40
877,1,beer,0.5,carlsberg,carlsberg,20
877,21,cider,0.275,cult,mokai,30
878,23,cider,0.275,diageo,bacardi breezer,50
878,4,beer,0.4,carlsberg,tuborg,55
878,21,cider,0.275,cult,mokai,50
878,10,shot,0.02,underberg,underberg,35
878,2,beer,0.4,carlsberg,tuborg classic,55
879,1,beer,0.5,carlsberg,carlsberg,50
879,2,beer,0.5,carlsberg,tuborg classic,40
879,6,beer,0.4,hancock,høker,50
879,3,beer,0.5,carlsberg,blanc 1664,40
879,5,beer,0.4,diageo,guinness,55
879,4,beer,0.5,carlsberg,tuborg,45
879,20,cider,0.275,smirnoff,smirnoff ice,50
880,3,beer,0.4,carlsberg,blanc 1664,60
880,22,cider,0.275,carlsberg,somersby,50
880,21,cider,0.275,cult,mokai,45
880,2,beer,0.4,carlsberg,tuborg classic,20
880,23,cider,0.275,diageo,bacardi breezer,45
881,10,shot,0.02,underberg,underberg,30
881,21,cider,0.275,cult,mokai,55
881,20,cider,0.275,smirnoff,smirnoff ice,50
881,22,cider,0.275,carlsberg,somersby,30
881,3,beer,0.5,carlsberg,blanc 1664,40
881,4,beer,0.5,carlsberg,tuborg,20
882,20,cider,0.275,smirnoff,smirnoff ice,30
882,23,cider,0.275,diageo,bacardi breezer,55
882,6,beer,0.4,hancock,høker,60
882,3,beer,0.5,carlsberg,blanc 1664,40
882,10,shot,0.02,underberg,underberg,25
883,3,beer,0.4,carlsberg,blanc 1664,50
883,21,cider,0.275,cult,mokai,39
883,2,beer,0.5,carlsberg,tuborg classic,45
883,22,cider,0.275,carlsberg,somersby,45
883,5,beer,0.5,diageo,guinness,50
883,10,shot,0.02,underberg,underberg,25
883,20,cider,0.275,smirnoff,smirnoff ice,45
884,20,cider,0.275,smirnoff,smirnoff ice,50
884,6,beer,0.4,hancock,høker,40
884,23,cider,0.275,diageo,bacardi breezer,30
884,21,cider,0.275,cult,mokai,45
885,21,cider,0.275,cult,mokai,55
885,6,beer,0.5,hancock,høker,50
886,2,beer,0.4,carlsberg,tuborg classic,45
886,10,shot,0.02,underberg,underberg,30
887,2,beer,0.5,carlsberg,tuborg classic,55
887,21,cider,0.275,cult,mokai,55
887,3,beer,0.5,carlsberg,blanc 1664,55
887,20,cider,0.275,smirnoff,smirnoff ice,45
887,23,cider,0.275,diageo,bacardi breezer,55
888,1,beer,0.4,carlsberg,carlsberg,20
888,21,cider,0.275,cult,mokai,39
888,3,beer,0.5,carlsberg,blanc 1664,55
888,6,beer,0.4,hancock,høker,50
888,4,beer,0.5,carlsberg,tuborg,60
889,1,beer,0.4,carlsberg,carlsberg,60
889,6,beer,0.4,hancock,høker,60
890,5,beer,0.4,diageo,guinness,40
890,22,cider,0.275,carlsberg,somersby,30
891,2,beer,0.5,carlsberg,tuborg classic,40
891,4,beer,0.5,carlsberg,tuborg,55
891,5,beer,0.4,diageo,guinness,60
891,22,cider,0.275,carlsberg,somersby,30
891,10,shot,0.02,underberg,underberg,25
891,21,cider,0.275,cult,mokai,55
892,23,cider,0.275,diageo,bacardi breezer,50
892,20,cider,0.275,smirnoff,smirnoff ice,45
893,1,beer,0.5,carlsberg,carlsberg,55
893,23,cider,0.275,diageo,bacardi breezer,30
893,4,beer,0.4,carlsberg,tuborg,45
893,5,beer,0.5,diageo,guinness,50
894,22,cider,0.275,carlsberg,somersby,50
894,1,beer,0.5,carlsberg,carlsberg,40
894,2,beer,0.4,carlsberg,tuborg classic,55
895,20,cider,0.275,smirnoff,smirnoff ice,50
895,22,cider,0.275,carlsberg,somersby,30
895,4,beer,0.5,carlsberg,tuborg,55
895,2,beer,0.4,carlsberg,tuborg classic,40
895,1,beer,0.5,carlsberg,carlsberg,50
896,21,cider,0.275,cult,mokai,30
896,6,beer,0.5,hancock,høker,55
897,21,cider,0.275,cult,mokai,55
897,6,beer,0.4,hancock,høker,65
897,20,cider,0.275,smirnoff,smirnoff ice,39
897,3,beer,0.5,carlsberg,blanc 1664,60
897,10,shot,0.02,underberg,underberg,35
897,23,cider,0.275,diageo,bacardi breezer,50
898,23,cider,0.275,diageo,bacardi breezer,50
898,20,cider,0.275,smirnoff,smirnoff ice,55
898,6,beer,0.5,hancock,høker,50
898,3,beer,0.5,carlsberg,blanc 1664,60
898,2,beer,0.4,carlsberg,tuborg classic,45
898,22,cider,0.275,carlsberg,somersby,55
898,21,cider,0.275,cult,mokai,30
899,4,beer,0.4,carlsberg,tuborg,40
899,6,beer,0.4,hancock,høker,55
899,2,beer,0.5,carlsberg,tuborg classic,45
899,21,cider,0.275,cult,mokai,30
899,10,shot,0.02,underberg,underberg,30
899,22,cider,0.275,carlsberg,somersby,45
899,1,beer,0.5,carlsberg,carlsberg,45
900,20,cider,0.275,smirnoff,smirnoff ice,30
900,23,cider,0.275,diageo,bacardi breezer,30
900,21,cider,0.275,cult,mokai,50
900,22,cider,0.275,carlsberg,somersby,45
900,3,beer,0.4,carlsberg,blanc 1664,40
900,5,beer,0.4,diageo,guinness,65
900,2,beer,0.5,carlsberg,tuborg classic,55
901,1,beer,0.5,carlsberg,carlsberg,50
901,4,beer,0.4,carlsberg,tuborg,20
901,20,cider,0.275,smirnoff,smirnoff ice,55
901,6,beer,0.5,hancock,høker,40
901,5,beer,0.4,diageo,guinness,55
901,10,shot,0.02,underberg,underberg,25
901,22,cider,0.275,carlsberg,somersby,55
902,23,cider,0.275,diageo,bacardi breezer,55
902,21,cider,0.275,cult,mokai,30
902,4,beer,0.4,carlsberg,tuborg,40
902,20,cider,0.275,smirnoff,smirnoff ice,55
902,2,beer,0.5,carlsberg,tuborg classic,55
902,1,beer,0.4,carlsberg,carlsberg,40
903,22,cider,0.275,carlsberg,somersby,30
903,23,cider,0.275,diageo,bacardi breezer,39
903,3,beer,0.5,carlsberg,blanc 1664,40
904,6,beer,0.5,hancock,høker,65
904,3,beer,0.5,carlsberg,blanc 1664,50
905,2,beer,0.5,carlsberg,tuborg classic,40
905,20,cider,0.275,smirnoff,smirnoff ice,45
905,1,beer,0.5,carlsberg,carlsberg,50
905,3,beer,0.5,carlsberg,blanc 1664,55
906,3,beer,0.5,carlsberg,blanc 1664,55
906,22,cider,0.275,carlsberg,somersby,39
906,2,beer,0.5,carlsberg,tuborg classic,40
906,21,cider,0.275,cult,mokai,55
906,10,shot,0.02,underberg,underberg,35
906,20,cider,0.275,smirnoff,smirnoff ice,39
906,6,beer,0.4,hancock,høker,60
907,2,beer,0.5,carlsberg,tuborg classic,60
907,5,beer,0.4,diageo,guinness,60
907,20,cider,0.275,smirnoff,smirnoff ice,45
907,4,beer,0.4,carlsberg,tuborg,45
907,6,beer,0.5,hancock,høker,55
907,21,cider,0.275,cult,mokai,55
908,1,beer,0.5,carlsberg,carlsberg,60
908,6,beer,0.4,hancock,høker,40
908,5,beer,0.5,diageo,guinness,65
908,3,beer,0.5,carlsberg,blanc 1664,60
908,2,beer,0.4,carlsberg,tuborg classic,60
908,23,cider,0.275,diageo,bacardi breezer,39
909,4,beer,0.5,carlsberg,tuborg,20
909,3,beer,0.5,carlsberg,blanc 1664,40
909,1,beer,0.5,carlsberg,carlsberg,20
909,6,beer,0.4,hancock,høker,60
909,10,shot,0.02,underberg,underberg,25
910,4,beer,0.4,carlsberg,tuborg,20
910,1,beer,0.5,carlsberg,carlsberg,55
910,3,beer,0.4,carlsberg,blanc 1664,65
910,6,beer,0.5,hancock,høker,40
910,5,beer,0.4,diageo,guinness,65
910,21,cider,0.275,cult,mokai,55
911,10,shot,0.02,underberg,underberg,25
911,5,beer,0.5,diageo,guinness,40
911,20,cider,0.275,smirnoff,smirnoff ice,55
911,4,beer,0.4,carlsberg,tuborg,60
912,2,beer,0.5,carlsberg,tuborg classic,50
912,21,cider,0.275,cult,mokai,30
912,23,cider,0.275,diageo,bacardi breezer,45
912,4,beer,0.4,carlsberg,tuborg,40
913,4,beer,0.5,carlsberg,tuborg,50
913,20,cider,0.275,smirnoff,smirnoff ice,30
914,4,beer,0.5,carlsberg,tuborg,20
914,10,shot,0.02,underberg,underberg,35
914,5,beer,0.5,diageo,guinness,65
914,23,cider,0.275,diageo,bacardi breezer,39
914,6,beer,0.5,hancock,høker,40
914,3,beer,0.5,carlsberg,blanc 1664,55
914,21,cider,0.275,cult,mokai,50
915,6,beer,0.4,hancock,høker,60
915,3,beer,0.4,carlsberg,blanc 1664,65
915,20,cider,0.275,smirnoff,smirnoff ice,50
915,5,beer,0.5,diageo,guinness,65
915,1,beer,0.5,carlsberg,carlsberg,55
915,21,cider,0.275,cult,mokai,39
916,3,beer,0.5,carlsberg,blanc 1664,50
